Ruta,Resolución Original,Redimensionada,Resolución Final,Válida,Corrupta,Hash,Split,Clase
data/raw/Training\glioma\gg (304).jpg,"(512, 512)",False,"(512, 512)",True,False,864a2f2d38e6783d,Training,glioma
data/raw/Training\glioma\gg (305).jpg,"(512, 512)",False,"(512, 512)",True,False,86493e8d78877c39,Training,glioma
data/raw/Training\glioma\gg (306).jpg,"(512, 512)",False,"(512, 512)",True,False,97683a3d6c647079,Training,glioma
data/raw/Training\glioma\gg (307).jpg,"(512, 512)",False,"(512, 512)",True,False,97683b356cec3131,Training,glioma
data/raw/Training\glioma\gg (308).jpg,"(512, 512)",False,"(512, 512)",True,False,87687b6579cc7031,Training,glioma
data/raw/Training\glioma\gg (309).jpg,"(512, 512)",False,"(512, 512)",True,False,866939357dc63133,Training,glioma
data/raw/Training\glioma\gg (31).jpg,"(512, 512)",False,"(512, 512)",True,False,855a7e7b3a706829,Training,glioma
data/raw/Training\glioma\gg (310).jpg,"(512, 512)",False,"(512, 512)",True,False,866979257cc67133,Training,glioma
data/raw/Training\glioma\gg (311).jpg,"(512, 512)",False,"(512, 512)",True,False,c67979243cc631b3,Training,glioma
data/raw/Training\glioma\gg (312).jpg,"(512, 512)",False,"(512, 512)",True,False,d2693f1e39693035,Training,glioma
data/raw/Training\glioma\gg (313).jpg,"(512, 512)",False,"(512, 512)",True,False,c2693e4e793c6471,Training,glioma
data/raw/Training\glioma\gg (314).jpg,"(512, 512)",False,"(512, 512)",True,False,96613c4f35583567,Training,glioma
data/raw/Training\glioma\gg (315).jpg,"(512, 512)",False,"(512, 512)",True,False,c03a3f316ce473e1,Training,glioma
data/raw/Training\glioma\gg (316).jpg,"(512, 512)",False,"(512, 512)",True,False,c43a3b356d707265,Training,glioma
data/raw/Training\glioma\gg (317).jpg,"(512, 512)",False,"(512, 512)",True,False,c0783f396d667065,Training,glioma
data/raw/Training\glioma\gg (318).jpg,"(512, 512)",False,"(512, 512)",True,False,c4793f3969e43065,Training,glioma
data/raw/Training\glioma\gg (319).jpg,"(512, 512)",False,"(512, 512)",True,False,c13a3f796df06025,Training,glioma
data/raw/Training\glioma\gg (32).jpg,"(512, 512)",False,"(512, 512)",True,False,d13e6b6124c3669b,Training,glioma
data/raw/Training\glioma\gg (320).jpg,"(512, 512)",False,"(512, 512)",True,False,c43a3f386df47061,Training,glioma
data/raw/Training\glioma\gg (321).jpg,"(512, 512)",False,"(512, 512)",True,False,c23c2f3c69e53c61,Training,glioma
data/raw/Training\glioma\gg (322).jpg,"(512, 512)",False,"(512, 512)",True,False,c63c6b3c6de03471,Training,glioma
data/raw/Training\glioma\gg (323).jpg,"(512, 512)",False,"(512, 512)",True,False,c33c6b356d623531,Training,glioma
data/raw/Training\glioma\gg (324).jpg,"(512, 512)",False,"(512, 512)",True,False,c51a6ee53cf43033,Training,glioma
data/raw/Training\glioma\gg (325).jpg,"(512, 512)",False,"(512, 512)",True,False,c51b6a643db07633,Training,glioma
data/raw/Training\glioma\gg (326).jpg,"(512, 512)",False,"(512, 512)",True,False,c6692e3d29c33c69,Training,glioma
data/raw/Training\glioma\gg (327).jpg,"(512, 512)",False,"(512, 512)",True,False,86692e2d29e73c69,Training,glioma
data/raw/Training\glioma\gg (328).jpg,"(512, 512)",False,"(512, 512)",True,False,86692e3969a53c79,Training,glioma
data/raw/Training\glioma\gg (329).jpg,"(512, 512)",False,"(512, 512)",True,False,c3306d3e71613367,Training,glioma
data/raw/Training\glioma\gg (33).jpg,"(512, 512)",False,"(512, 512)",True,False,933c6b646dc32693,Training,glioma
data/raw/Training\glioma\gg (330).jpg,"(512, 512)",False,"(512, 512)",True,False,c13c6b4e3ce3253c,Training,glioma
data/raw/Training\glioma\gg (331).jpg,"(512, 512)",False,"(512, 512)",True,False,c1306b0e3cb36d3d,Training,glioma
data/raw/Training\glioma\gg (332).jpg,"(512, 512)",False,"(512, 512)",True,False,c1342b6e7cb06d2e,Training,glioma
data/raw/Training\glioma\gg (333).jpg,"(512, 512)",False,"(512, 512)",True,False,c3346f6e78312569,Training,glioma
data/raw/Training\glioma\gg (334).jpg,"(512, 512)",False,"(512, 512)",True,False,c33c6f6a78332562,Training,glioma
data/raw/Training\glioma\gg (335).jpg,"(512, 512)",False,"(512, 512)",True,False,96693e3960b671c6,Training,glioma
data/raw/Training\glioma\gg (336).jpg,"(512, 512)",False,"(512, 512)",True,False,96693e3960b671c6,Training,glioma
data/raw/Training\glioma\gg (337).jpg,"(512, 512)",False,"(512, 512)",True,False,96693a25783661f3,Training,glioma
data/raw/Training\glioma\gg (338).jpg,"(512, 512)",False,"(512, 512)",True,False,96693a257c766193,Training,glioma
data/raw/Training\glioma\gg (339).jpg,"(512, 512)",False,"(512, 512)",True,False,966d3825709267db,Training,glioma
data/raw/Training\glioma\gg (34).jpg,"(512, 512)",False,"(512, 512)",True,False,903c7b64693667ca,Training,glioma
data/raw/Training\glioma\gg (340).jpg,"(512, 512)",False,"(512, 512)",True,False,c6496e783de07925,Training,glioma
data/raw/Training\glioma\gg (341).jpg,"(512, 512)",False,"(512, 512)",True,False,86696e3e3d653834,Training,glioma
data/raw/Training\glioma\gg (342).jpg,"(512, 512)",False,"(512, 512)",True,False,87697b2d3c616634,Training,glioma
data/raw/Training\glioma\gg (343).jpg,"(512, 512)",False,"(512, 512)",True,False,c23f3ae82de12563,Training,glioma
data/raw/Training\glioma\gg (344).jpg,"(512, 512)",False,"(512, 512)",True,False,c31e7a482df16d61,Training,glioma
data/raw/Training\glioma\gg (345).jpg,"(512, 512)",False,"(512, 512)",True,False,c41d3ad83df16961,Training,glioma
data/raw/Training\glioma\gg (346).jpg,"(512, 512)",False,"(512, 512)",True,False,d11d3a583df06971,Training,glioma
data/raw/Training\glioma\gg (347).jpg,"(512, 512)",False,"(512, 512)",True,False,851f3a583af06979,Training,glioma
data/raw/Training\glioma\gg (348).jpg,"(512, 512)",False,"(512, 512)",True,False,851f3a583ef06969,Training,glioma
data/raw/Training\glioma\gg (349).jpg,"(512, 512)",False,"(512, 512)",True,False,951f3a583af06939,Training,glioma
data/raw/Training\glioma\gg (35).jpg,"(512, 512)",False,"(512, 512)",True,False,906f3ae56d3265c2,Training,glioma
data/raw/Training\glioma\gg (350).jpg,"(512, 512)",False,"(512, 512)",True,False,c01f6f3c3fd02c64,Training,glioma
data/raw/Training\glioma\gg (351).jpg,"(512, 512)",False,"(512, 512)",True,False,d00f6f3c39d03d64,Training,glioma
data/raw/Training\glioma\gg (352).jpg,"(512, 512)",False,"(512, 512)",True,False,c21b6f2d3cb17864,Training,glioma
data/raw/Training\glioma\gg (353).jpg,"(512, 512)",False,"(512, 512)",True,False,c3382f2d3c957872,Training,glioma
data/raw/Training\glioma\gg (354).jpg,"(512, 512)",False,"(512, 512)",True,False,c23c6f6d3c1a7470,Training,glioma
data/raw/Training\glioma\gg (355).jpg,"(512, 512)",False,"(512, 512)",True,False,c33c6f6c3c1b3464,Training,glioma
data/raw/Training\glioma\gg (356).jpg,"(512, 512)",False,"(512, 512)",True,False,c33e6f743c913464,Training,glioma
data/raw/Training\glioma\gg (357).jpg,"(512, 512)",False,"(512, 512)",True,False,97347a4a65cb6784,Training,glioma
data/raw/Training\glioma\gg (358).jpg,"(512, 512)",False,"(512, 512)",True,False,97347a52616b6565,Training,glioma
data/raw/Training\glioma\gg (359).jpg,"(512, 512)",False,"(512, 512)",True,False,952d7a56696a6165,Training,glioma
data/raw/Training\glioma\gg (36).jpg,"(512, 512)",False,"(512, 512)",True,False,946f7a6d68c125c6,Training,glioma
data/raw/Training\glioma\gg (360).jpg,"(512, 512)",False,"(512, 512)",True,False,95693e4768786965,Training,glioma
data/raw/Training\glioma\gg (361).jpg,"(512, 512)",False,"(512, 512)",True,False,956a3e576a786861,Training,glioma
data/raw/Training\glioma\gg (362).jpg,"(512, 512)",False,"(512, 512)",True,False,913e7a606bc12d67,Training,glioma
data/raw/Training\glioma\gg (363).jpg,"(512, 512)",False,"(512, 512)",True,False,d13e7b6065c1a4c7,Training,glioma
data/raw/Training\glioma\gg (364).jpg,"(512, 512)",False,"(512, 512)",True,False,96c93c5e29183d79,Training,glioma
data/raw/Training\glioma\gg (365).jpg,"(512, 512)",False,"(512, 512)",True,False,801f5ffa3a606a63,Training,glioma
data/raw/Training\glioma\gg (366).jpg,"(512, 512)",False,"(512, 512)",True,False,801f5ff83a726a61,Training,glioma
data/raw/Training\glioma\gg (367).jpg,"(512, 512)",False,"(512, 512)",True,False,823e7fa97443a686,Training,glioma
data/raw/Training\glioma\gg (368).jpg,"(512, 512)",False,"(512, 512)",True,False,96383f6961e12667,Training,glioma
data/raw/Training\glioma\gg (369).jpg,"(512, 512)",False,"(512, 512)",True,False,94633a6b65592567,Training,glioma
data/raw/Training\glioma\gg (37).jpg,"(512, 512)",False,"(512, 512)",True,False,942b7a6d78c625c6,Training,glioma
data/raw/Training\glioma\gg (370).jpg,"(512, 512)",False,"(512, 512)",True,False,912f3e626d686167,Training,glioma
data/raw/Training\glioma\gg (371).jpg,"(512, 512)",False,"(512, 512)",True,False,94af3e4a69796521,Training,glioma
data/raw/Training\glioma\gg (372).jpg,"(512, 512)",False,"(512, 512)",True,False,916f3e5a297a6164,Training,glioma
data/raw/Training\glioma\gg (373).jpg,"(512, 512)",False,"(512, 512)",True,False,c08f3ec439bd613c,Training,glioma
data/raw/Training\glioma\gg (374).jpg,"(512, 512)",False,"(512, 512)",True,False,c09f3eca7995606c,Training,glioma
data/raw/Training\glioma\gg (375).jpg,"(512, 512)",False,"(512, 512)",True,False,d04f3e4a39d1742d,Training,glioma
data/raw/Training\glioma\gg (376).jpg,"(512, 512)",False,"(512, 512)",True,False,914f2e5a3dc1613d,Training,glioma
data/raw/Training\glioma\gg (377).jpg,"(512, 512)",False,"(512, 512)",True,False,944b3e5a3dc16935,Training,glioma
data/raw/Training\glioma\gg (378).jpg,"(512, 512)",False,"(512, 512)",True,False,c51f3f4a38936835,Training,glioma
data/raw/Training\glioma\gg (379).jpg,"(512, 512)",False,"(512, 512)",True,False,c11e7a253d706637,Training,glioma
data/raw/Training\glioma\gg (38).jpg,"(512, 512)",False,"(512, 512)",True,False,c2363f6834e17467,Training,glioma
data/raw/Training\glioma\gg (380).jpg,"(512, 512)",False,"(512, 512)",True,False,c11e7e293c64b175,Training,glioma
data/raw/Training\glioma\gg (381).jpg,"(512, 512)",False,"(512, 512)",True,False,855a6e0f78c73961,Training,glioma
data/raw/Training\glioma\gg (382).jpg,"(512, 512)",False,"(512, 512)",True,False,855a6e0f78873969,Training,glioma
data/raw/Training\glioma\gg (383).jpg,"(512, 512)",False,"(512, 512)",True,False,855e6e1f68873869,Training,glioma
data/raw/Training\glioma\gg (384).jpg,"(512, 512)",False,"(512, 512)",True,False,c51f6e1e68077869,Training,glioma
data/raw/Training\glioma\gg (385).jpg,"(512, 512)",False,"(512, 512)",True,False,c23d7a683ce125b6,Training,glioma
data/raw/Training\glioma\gg (386).jpg,"(512, 512)",False,"(512, 512)",True,False,c23d2b7869a764e2,Training,glioma
data/raw/Training\glioma\gg (387).jpg,"(512, 512)",False,"(512, 512)",True,False,c33c3b6c312764e3,Training,glioma
data/raw/Training\glioma\gg (388).jpg,"(512, 512)",False,"(512, 512)",True,False,c33c696834e366d6,Training,glioma
data/raw/Training\glioma\gg (389).jpg,"(512, 512)",False,"(512, 512)",True,False,c2783f252d32707d,Training,glioma
data/raw/Training\glioma\gg (39).jpg,"(512, 512)",False,"(512, 512)",True,False,d23d3b683de12465,Training,glioma
data/raw/Training\glioma\gg (390).jpg,"(512, 512)",False,"(512, 512)",True,False,c26c3f692db67068,Training,glioma
data/raw/Training\glioma\gg (391).jpg,"(512, 512)",False,"(512, 512)",True,False,c03d2f786db0646d,Training,glioma
data/raw/Training\glioma\gg (392).jpg,"(512, 512)",False,"(512, 512)",True,False,c01e3bf12ce437b2,Training,glioma
data/raw/Training\glioma\gg (393).jpg,"(512, 512)",False,"(512, 512)",True,False,c01e3b7178c43773,Training,glioma
data/raw/Training\glioma\gg (394).jpg,"(512, 512)",False,"(512, 512)",True,False,c01f2f7468e53761,Training,glioma
data/raw/Training\glioma\gg (395).jpg,"(512, 512)",False,"(512, 512)",True,False,c03f3f7869346570,Training,glioma
data/raw/Training\glioma\gg (396).jpg,"(512, 512)",False,"(512, 512)",True,False,d63c6b7829633427,Training,glioma
data/raw/Training\glioma\gg (397).jpg,"(512, 512)",False,"(512, 512)",True,False,933c7a7c69613561,Training,glioma
data/raw/Training\glioma\gg (398).jpg,"(512, 512)",False,"(512, 512)",True,False,933c6b383ce1313d,Training,glioma
data/raw/Training\glioma\gg (399).jpg,"(512, 512)",False,"(512, 512)",True,False,873c7a7869713169,Training,glioma
data/raw/Training\glioma\gg (4).jpg,"(512, 512)",False,"(512, 512)",True,False,97973bcc64193165,Training,glioma
data/raw/Training\glioma\gg (40).jpg,"(512, 512)",False,"(512, 512)",True,False,d23d3a693d704c65,Training,glioma
data/raw/Training\glioma\gg (400).jpg,"(512, 512)",False,"(512, 512)",True,False,d31c3a783c916979,Training,glioma
data/raw/Training\glioma\gg (401).jpg,"(512, 512)",False,"(512, 512)",True,False,c31c6e7869b23969,Training,glioma
data/raw/Training\glioma\gg (402).jpg,"(512, 512)",False,"(512, 512)",True,False,953c7a7879312565,Training,glioma
data/raw/Training\glioma\gg (403).jpg,"(512, 512)",False,"(512, 512)",True,False,963c7a7839616565,Training,glioma
data/raw/Training\glioma\gg (404).jpg,"(512, 512)",False,"(512, 512)",True,False,c26d3d3632c329cb,Training,glioma
data/raw/Training\glioma\gg (405).jpg,"(512, 512)",False,"(512, 512)",True,False,c26d3d3632c263d9,Training,glioma
data/raw/Training\glioma\gg (406).jpg,"(512, 512)",False,"(512, 512)",True,False,c36d3d3434d263c9,Training,glioma
data/raw/Training\glioma\gg (407).jpg,"(512, 512)",False,"(512, 512)",True,False,c23d6b7486c39acc,Training,glioma
data/raw/Training\glioma\gg (408).jpg,"(512, 512)",False,"(512, 512)",True,False,c03f7a2531d24e9b,Training,glioma
data/raw/Training\glioma\gg (409).jpg,"(512, 512)",False,"(512, 512)",True,False,c03f3e2db0e22697,Training,glioma
data/raw/Training\glioma\gg (41).jpg,"(512, 512)",False,"(512, 512)",True,False,d02f3a6a2d786665,Training,glioma
data/raw/Training\glioma\gg (410).jpg,"(512, 512)",False,"(512, 512)",True,False,c03f3e2d31e626c3,Training,glioma
data/raw/Training\glioma\gg (411).jpg,"(512, 512)",False,"(512, 512)",True,False,c03f6e39b13662c3,Training,glioma
data/raw/Training\glioma\gg (412).jpg,"(512, 512)",False,"(512, 512)",True,False,c03f2e39e134e6c3,Training,glioma
data/raw/Training\glioma\gg (413).jpg,"(512, 512)",False,"(512, 512)",True,False,c02f7a39e032e3c7,Training,glioma
data/raw/Training\glioma\gg (414).jpg,"(512, 512)",False,"(512, 512)",True,False,c23d7a3c60b193ce,Training,glioma
data/raw/Training\glioma\gg (415).jpg,"(512, 512)",False,"(512, 512)",True,False,c73a6b6471c72cc2,Training,glioma
data/raw/Training\glioma\gg (416).jpg,"(512, 512)",False,"(512, 512)",True,False,863a7be461c32ce6,Training,glioma
data/raw/Training\glioma\gg (417).jpg,"(512, 512)",False,"(512, 512)",True,False,96c92e9b38bdc81c,Training,glioma
data/raw/Training\glioma\gg (418).jpg,"(512, 512)",False,"(512, 512)",True,False,86c93e9b389dd81c,Training,glioma
data/raw/Training\glioma\gg (419).jpg,"(512, 512)",False,"(512, 512)",True,False,86c93e9e789d9849,Training,glioma
data/raw/Training\glioma\gg (42).jpg,"(512, 512)",False,"(512, 512)",True,False,d02f3a6a397c3265,Training,glioma
data/raw/Training\glioma\gg (420).jpg,"(512, 512)",False,"(512, 512)",True,False,96c92f9e78192d58,Training,glioma
data/raw/Training\glioma\gg (421).jpg,"(512, 512)",False,"(512, 512)",True,False,c08f3fd8693ce464,Training,glioma
data/raw/Training\glioma\gg (422).jpg,"(512, 512)",False,"(512, 512)",True,False,956a3a6860b565e7,Training,glioma
data/raw/Training\glioma\gg (423).jpg,"(512, 512)",False,"(512, 512)",True,False,957a3e3868e125e6,Training,glioma
data/raw/Training\glioma\gg (424).jpg,"(512, 512)",False,"(512, 512)",True,False,957a7e2b78e12164,Training,glioma
data/raw/Training\glioma\gg (425).jpg,"(512, 512)",False,"(512, 512)",True,False,953a7a616ac12dc7,Training,glioma
data/raw/Training\glioma\gg (426).jpg,"(512, 512)",False,"(512, 512)",True,False,857a7e686aa12cc7,Training,glioma
data/raw/Training\glioma\gg (427).jpg,"(512, 512)",False,"(512, 512)",True,False,956a7e686ba12cc3,Training,glioma
data/raw/Training\glioma\gg (428).jpg,"(512, 512)",False,"(512, 512)",True,False,c03f2d6836cdb247,Training,glioma
data/raw/Training\glioma\gg (429).jpg,"(512, 512)",False,"(512, 512)",True,False,c23f2d7a34693661,Training,glioma
data/raw/Training\glioma\gg (43).jpg,"(512, 512)",False,"(512, 512)",True,False,94423f1e7b783c61,Training,glioma
data/raw/Training\glioma\gg (430).jpg,"(512, 512)",False,"(512, 512)",True,False,d00b5a7c2fdb3868,Training,glioma
data/raw/Training\glioma\gg (431).jpg,"(512, 512)",False,"(512, 512)",True,False,946b5e1e2b783d60,Training,glioma
data/raw/Training\glioma\gg (432).jpg,"(512, 512)",False,"(512, 512)",True,False,946b3e6e3b702d60,Training,glioma
data/raw/Training\glioma\gg (433).jpg,"(512, 512)",False,"(512, 512)",True,False,942b3e6e39702d65,Training,glioma
data/raw/Training\glioma\gg (434).jpg,"(512, 512)",False,"(512, 512)",True,False,d02d3f6a3d692463,Training,glioma
data/raw/Training\glioma\gg (435).jpg,"(512, 512)",False,"(512, 512)",True,False,956a7a6863b027c7,Training,glioma
data/raw/Training\glioma\gg (436).jpg,"(512, 512)",False,"(512, 512)",True,False,c0333b736ce46cc6,Training,glioma
data/raw/Training\glioma\gg (437).jpg,"(512, 512)",False,"(512, 512)",True,False,d1313b756ce464c6,Training,glioma
data/raw/Training\glioma\gg (438).jpg,"(512, 512)",False,"(512, 512)",True,False,d13b3b346ce464c6,Training,glioma
data/raw/Training\glioma\gg (439).jpg,"(512, 512)",False,"(512, 512)",True,False,c13b3b646ce670c6,Training,glioma
data/raw/Training\glioma\gg (44).jpg,"(512, 512)",False,"(512, 512)",True,False,916c7a6d38e32563,Training,glioma
data/raw/Training\glioma\gg (440).jpg,"(512, 512)",False,"(512, 512)",True,False,c1393f643cf33186,Training,glioma
data/raw/Training\glioma\gg (441).jpg,"(512, 512)",False,"(512, 512)",True,False,d32d3c7067d130c7,Training,glioma
data/raw/Training\glioma\gg (442).jpg,"(512, 512)",False,"(512, 512)",True,False,d32c7c3166c133c7,Training,glioma
data/raw/Training\glioma\gg (443).jpg,"(512, 512)",False,"(512, 512)",True,False,c33c6d70658573e2,Training,glioma
data/raw/Training\glioma\gg (444).jpg,"(512, 512)",False,"(512, 512)",True,False,936c2e7168b47372,Training,glioma
data/raw/Training\glioma\gg (445).jpg,"(512, 512)",False,"(512, 512)",True,False,93693e6168b56173,Training,glioma
data/raw/Training\glioma\gg (446).jpg,"(512, 512)",False,"(512, 512)",True,False,873c3e6829b469b5,Training,glioma
data/raw/Training\glioma\gg (447).jpg,"(512, 512)",False,"(512, 512)",True,False,93346e6c38936de4,Training,glioma
data/raw/Training\glioma\gg (448).jpg,"(512, 512)",False,"(512, 512)",True,False,93306e6e38d165e5,Training,glioma
data/raw/Training\glioma\gg (449).jpg,"(512, 512)",False,"(512, 512)",True,False,93346e6e389965c5,Training,glioma
data/raw/Training\glioma\gg (45).jpg,"(512, 512)",False,"(512, 512)",True,False,95297a6c28e33567,Training,glioma
data/raw/Training\glioma\gg (450).jpg,"(512, 512)",False,"(512, 512)",True,False,973c7a64298766c3,Training,glioma
